PRVDR_NUM,ST_ADR,CITY_NAME,STATE_CD,ZIP_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,ADDRESS,LAT,LONG
070001,1450 CHAPEL ST,NEW HAVEN,CT,6511.0,9.0,U,"1450 CHAPEL ST,NEW HAVEN,CT",41.31014365,-72.94293144420357
070002,114 WOODLAND STREET,HARTFORD,CT,6105.0,3.0,U,"114 WOODLAND STREET,HARTFORD,CT",41.77413945,-72.6980902631616
070003,320 POMFRET STREET,PUTNAM,CT,6260.0,15.0,U,"320 POMFRET STREET,PUTNAM,CT",41.9069644,-71.91401472099243
070004,50 HOSPITAL HILL ROAD,SHARON,CT,6069.0,5.0,R,"50 HOSPITAL HILL ROAD,SHARON,CT",41.88096365,-73.48199603029511
070005,64 ROBBINS ST,WATERBURY,CT,6721.0,9.0,U,"64 ROBBINS ST,WATERBURY,CT",41.5584302,-73.0587191
070006,ONE HOSPITAL PLAZA,STAMFORD,CT,6904.0,1.0,U,"ONE HOSPITAL PLAZA,STAMFORD,CT",0.0,0.0
070007,365 MONTAUK AVE,NEW LONDON,CT,6320.0,11.0,U,"365 MONTAUK AVE,NEW LONDON,CT",41.3363582,-72.10472554928862
070008,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076.0,13.0,U,"201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT",0.0,0.0
070009,81 MERIDEN AVENUE,SOUTHINGTON,CT,6489.0,3.0,U,"81 MERIDEN AVENUE,SOUTHINGTON,CT",41.595596,-72.87510347603596
070010,267 GRANT STREET,BRIDGEPORT,CT,6610.0,1.0,U,"267 GRANT STREET,BRIDGEPORT,CT",41.189470850000006,-73.16746970382079
070011,540 LITCHFIELD ST,TORRINGTON,CT,6790.0,5.0,R,"540 LITCHFIELD ST,TORRINGTON,CT",41.792270450000004,-73.13376944648427
070012,31 UNION ST,ROCKVILLE,CT,6066.0,13.0,U,"31 UNION ST,ROCKVILLE,CT",41.866395,-72.45131973625521
070013,500 BLUE HILLS AVE,HARTFORD,CT,6112.0,3.0,U,"500 BLUE HILLS AVE,HARTFORD,CT",41.80012845,-72.69449922637793
070014,883 PADDOCK AVE,MERIDEN,CT,6450.0,9.0,U,"883 PADDOCK AVE,MERIDEN,CT",41.505847388167076,-72.77591899537417
070015,21 ELM ST,NEW MILFORD,CT,6776.0,5.0,R,"21 ELM ST,NEW MILFORD,CT",41.5818588,-73.40959111740774
070016,56 FRANKLIN STEET,WATERBURY,CT,6706.0,9.0,U,"56 FRANKLIN STEET,WATERBURY,CT",0.0,0.0
070017,435 LEWIS AVENUE,MERIDEN,CT,6450.0,9.0,U,"435 LEWIS AVENUE,MERIDEN,CT",41.5487876,-72.80125249019261
070018,5 PERRYRIDGE RD,GREENWICH,CT,6830.0,1.0,U,"5 PERRYRIDGE RD,GREENWICH,CT",41.034299,-73.63064634640509
070019,300 SEASIDE AVENUE,MILFORD,CT,6460.0,9.0,U,"300 SEASIDE AVENUE,MILFORD,CT",41.21654515,-73.06536039300812
07001F,MOHEGAN AVE,NEW LONDON,CT,6320.0,11.0,U,"MOHEGAN AVE,NEW LONDON,CT",41.3872421,-72.1059457
070020,28 CRESCENT ST,MIDDLETOWN,CT,6457.0,7.0,U,"28 CRESCENT ST,MIDDLETOWN,CT",41.554399149999995,-72.6472261134776
070021,112 MANSFIELD AVENUE,WILLIMANTIC,CT,6226.0,15.0,U,"112 MANSFIELD AVENUE,WILLIMANTIC,CT",41.71777445,-72.22615262205655
070022,20 YORK ST,NEW HAVEN,CT,6504.0,9.0,U,"20 YORK ST,NEW HAVEN,CT",41.3046035,-72.93559409819855
070023,695 PARK AVE,BRIDGEPORT,CT,6604.0,1.0,U,"695 PARK AVE,BRIDGEPORT,CT",41.17140668703063,-73.19608457024505
070024,326 WASHINGTON ST,NORWICH,CT,6360.0,11.0,U,"326 WASHINGTON ST,NORWICH,CT",41.54273245,-72.08868694772954
070025,80 SEYMOUR STREET,HARTFORD,CT,6102.0,3.0,U,"80 SEYMOUR STREET,HARTFORD,CT",41.754569849999996,-72.68004441789873
070026,115 SPENCER ST,WINSTED,CT,6098.0,5.0,R,"115 SPENCER ST,WINSTED,CT",41.93055435846404,-73.07579260568988
070027,71 HAYNES ST,MANCHESTER,CT,6040.0,3.0,U,"71 HAYNES ST,MANCHESTER,CT",41.7816396,-72.52584001808663
070028,2800 MAIN ST,BRIDGEPORT,CT,6606.0,1.0,U,"2800 MAIN ST,BRIDGEPORT,CT",41.2019763,-73.2013719
070029,41 BREWSTER RD,BRISTOL,CT,6010.0,3.0,U,"41 BREWSTER RD,BRISTOL,CT",41.67666805,-72.93580727981586
07002F,555 WILLARD AVE,NEWINGTON,CT,6111.0,3.0,U,"555 WILLARD AVE,NEWINGTON,CT",41.7011052,-72.74164373269605
070030,128 STRAWBERRY HILL AVE,STAMFORD,CT,6904.0,1.0,U,"128 STRAWBERRY HILL AVE,STAMFORD,CT",41.0639000251837,-73.53305610220357
070031,130 DIVISION ST,DERBY,CT,6418.0,9.0,U,"130 DIVISION ST,DERBY,CT",41.335278,-73.08924623057271
070033,24 HOSPITAL AVE,DANBURY,CT,6810.0,1.0,U,"24 HOSPITAL AVE,DANBURY,CT",41.40521795,-73.44515867833094
070034,24 STEVENS STREET,NORWALK,CT,6856.0,1.0,U,"24 STEVENS STREET,NORWALK,CT",41.110722,-73.420487
070035,100 GRAND STREET,NEW BRITAIN,CT,6050.0,3.0,U,"100 GRAND STREET,NEW BRITAIN,CT",41.66138145,-72.78671157363726
070036,263 FARMINGTON AVE,FARMINGTON,CT,6032.0,3.0,U,"263 FARMINGTON AVE,FARMINGTON,CT",41.73344545,-72.79234525803653
070038,100 DOUBLE BEACH ROAD,BRANFORD,CT,6405.0,9.0,U,"100 DOUBLE BEACH ROAD,BRANFORD,CT",41.2558341,-72.8325333
070039,22 MASONIC AVE,WALLINGFORD,CT,6492.0,9.0,U,"22 MASONIC AVE,WALLINGFORD,CT",41.463340099999996,-72.83575212760752
07003F,WEST SPRING ST,WEST HAVEN,CT,6516.0,9.0,U,"WEST SPRING ST,WEST HAVEN,CT",41.278828,-72.9669378
070040,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117.0,3.0,U,"1 ABRAHMS BOULEVARD,WEST HARTFORD,CT",41.8027338,-72.7295494
07004F,P O BOX 600,GROTON,CT,6340.0,11.0,U,"P O BOX 600,GROTON,CT",0.0,0.0
07006E,BOND ST EXT,BRIDGEPORT,CT,6610.0,1.0,U,"BOND ST EXT,BRIDGEPORT,CT",0.0,0.0
07007E,34 PARK ST,NEW HAVEN,CT,6508.0,9.0,U,"34 PARK ST,NEW HAVEN,CT",41.3051594,-72.93682053010389
071500,100 DOUBLE BEACH ROAD,BRANFORD,CT,6405.0,9.0,U,"100 DOUBLE BEACH ROAD,BRANFORD,CT",41.2558341,-72.8325333
071501,"456 GLENBROOK ROAD, SUITE 2",STAMFORD,CT,6906.0,1.0,U,"456 GLENBROOK ROAD, SUITE 2,STAMFORD,CT",0.0,0.0
071502,8 KEYNOTE DRIVE,VERNON,CT,6066.0,13.0,U,"8 KEYNOTE DRIVE,VERNON,CT",41.833834678217315,-72.46760944589214
071503,77 E TOWN ST,NORWICH,CT,6360.0,11.0,U,"77 E TOWN ST,NORWICH,CT",41.549804044851626,-72.09483242864515
071504,"32 S, MAIN STREET",PUTMAN,CT,6260.0,15.0,U,"32 S, MAIN STREET,PUTMAN,CT",0.0,0.0
071505,765 FAIRFIELD AVENUE,BRIDGEPORT,CT,6606.0,1.0,U,"765 FAIRFIELD AVENUE,BRIDGEPORT,CT",41.174389000000005,-73.19959799935552
071506,227 DUNHAM STREET,NORWICH,CT,6360.0,11.0,U,"227 DUNHAM STREET,NORWICH,CT",41.515719,-72.095885
071507,"1 NORTHWESTERN DRIVE, SUITE 101",BLOOMFIELD,CT,6002.0,3.0,U,"1 NORTHWESTERN DRIVE, SUITE 101,BLOOMFIELD,CT",0.0,0.0
071508,34 LEDGEBROOK DRIVE,MANSFIELD CENTER,CT,6250.0,13.0,U,"34 LEDGEBROOK DRIVE,MANSFIELD CENTER,CT",41.73347041688673,-72.20464221488416
071509,51 DEPOT ST SUITE 107,WATERTOWN,CT,6795.0,5.0,R,"51 DEPOT ST SUITE 107,WATERTOWN,CT",0.0,0.0
071510,"111 FOUNDER'S PLAZA, SUITE 200",EAST HARTFORD,CT,6108.0,3.0,U,"111 FOUNDER'S PLAZA, SUITE 200,EAST HARTFORD,CT",0.0,0.0
071511,40 LINDEMAN DRIVE,TRUMBULL,CT,6611.0,1.0,U,"40 LINDEMAN DRIVE,TRUMBULL,CT",41.231990268104646,-73.2011841851123
071512,22 DANBURY ROAD,WILTON,CT,6897.0,1.0,U,"22 DANBURY ROAD,WILTON,CT",41.16404504653221,-73.4184678653886
071513,56 W MAIN ST,PLAINVILLE,CT,6062.0,3.0,U,"56 W MAIN ST,PLAINVILLE,CT",41.671172568917804,-72.86746034519578
071514,80 MERIDEN AVE,SOUTHINGTON,CT,6489.0,3.0,U,"80 MERIDEN AVE,SOUTHINGTON,CT",41.595022925925925,-72.87615377777777
071515,8 OLD MILL LANE,SIMBURY,CT,6070.0,3.0,U,"8 OLD MILL LANE,SIMBURY,CT",0.0,0.0
071516,"97 BARNES ROAD, SUITE 4",WALLINGFORD,CT,6492.0,9.0,U,"97 BARNES ROAD, SUITE 4,WALLINGFORD,CT",0.0,0.0
071517,"32 VALLEY STREET, STE D",BRISTOL,CT,6010.0,3.0,U,"32 VALLEY STREET, STE D,BRISTOL,CT",41.67635888702873,-72.94799192399205
071518,30 MILESTONE ROAD,DANBURY,CT,6810.0,1.0,U,"30 MILESTONE ROAD,DANBURY,CT",41.386032799999995,-73.51873524454176
071519,195 MALTBY STREET,BRISTOL,CT,6010.0,3.0,U,"195 MALTBY STREET,BRISTOL,CT",41.70134375,-72.91362009811947
071520,76 BATTERSON PARK,FARMINGTON,CT,6032.0,3.0,U,"76 BATTERSON PARK,FARMINGTON,CT",0.0,0.0
071521,545 NORTH MAIN STREET,MANCHESTER,CT,6040.0,3.0,U,"545 NORTH MAIN STREET,MANCHESTER,CT",41.79529106223483,-72.53528618471194
071522,770 SAYBROOK ROAD,MIDDLETOWN,CT,6457.0,7.0,U,"770 SAYBROOK ROAD,MIDDLETOWN,CT",41.536969,-72.615947
071523,32 UNION STREET,WINSTED,CT,6098.0,5.0,R,"32 UNION STREET,WINSTED,CT",41.921346875,-73.07207518749999
071524,75 GREAT POND ROAD,SIMSBURY,CT,6070.0,3.0,U,"75 GREAT POND ROAD,SIMSBURY,CT",41.887415,-72.828411
071525,"27 SIEMON COMPANY DRIVE, SUITE101",WATERTOWN,CT,6795.0,5.0,R,"27 SIEMON COMPANY DRIVE, SUITE101,WATERTOWN,CT",0.0,0.0
071526,"FEDERAL SQUARE, 24 VILLAGE GREEN DR",LITCHFIELD,CT,6759.0,5.0,R,"FEDERAL SQUARE, 24 VILLAGE GREEN DR,LITCHFIELD,CT",0.0,0.0
071527,68 PARK LANE ROAD,NEW MILFORD,CT,6776.0,5.0,R,"68 PARK LANE ROAD,NEW MILFORD,CT",41.5987162,-73.4064231
071528,"500 WEST PUTNAM AVENUE, SUITE 150",GREENWICH,CT,6830.0,1.0,U,"500 WEST PUTNAM AVENUE, SUITE 150,GREENWICH,CT",0.0,0.0
071529,30 A SALMON HILL ROAD,SALISBURY,CT,6068.0,5.0,R,"30 A SALMON HILL ROAD,SALISBURY,CT",0.0,0.0
071530,267 FINCH AVENUE,MERIDEN,CT,6451.0,9.0,U,"267 FINCH AVENUE,MERIDEN,CT",41.539044272388665,-72.85194556778289
071531,ONE RESEARCH PARKWAY,MERIDEN,CT,6450.0,9.0,U,"ONE RESEARCH PARKWAY,MERIDEN,CT",41.5183335,-72.7628098
071532,"607 BANTAM ROAD, UNIT F",BANTAM,CT,6750.0,5.0,R,"607 BANTAM ROAD, UNIT F,BANTAM,CT",0.0,0.0
071533,"199 PARK RD EXTENSION, SUITE 102",MIDDLEBURY,CT,6762.0,9.0,U,"199 PARK RD EXTENSION, SUITE 102,MIDDLEBURY,CT",0.0,0.0
071534,"99 HAWLEY LANE, # 1204",STRATFORD,CT,6614.0,1.0,U,"99 HAWLEY LANE, # 1204,STRATFORD,CT",41.23117944090256,-73.15275626179607
071535,30 A SALMON KILL ROAD,SALISBURY,CT,6068.0,5.0,R,"30 A SALMON KILL ROAD,SALISBURY,CT",41.975254626120325,-73.42101254289369
071536,"612 WHEELERS FARMS ROAD, SUITE 103",MILFORD,CT,6461.0,1.0,U,"612 WHEELERS FARMS ROAD, SUITE 103,MILFORD,CT",0.0,0.0
071537,"111 FOUNDERS PLAZA, SUITE 1803",EAST HARTFORD,CT,6108.0,3.0,U,"111 FOUNDERS PLAZA, SUITE 1803,EAST HARTFORD,CT",0.0,0.0
071538,2 WINTONBURY MALL,BLOOMFIELD,CT,6002.0,3.0,U,"2 WINTONBURY MALL,BLOOMFIELD,CT",0.0,0.0
071539,"1579 STRAITS TNPK, UNIT 1E",MIDDLEBURY,CT,6762.0,9.0,U,"1579 STRAITS TNPK, UNIT 1E,MIDDLEBURY,CT",0.0,0.0
071540,231 FARMINGTON AVENUE,FARMINGTON,CT,6032.0,3.0,U,"231 FARMINGTON AVENUE,FARMINGTON,CT",41.73835214136292,-72.79301716787485
071541,4200 PARK AVENUE,BRIDGEPORT,CT,6604.0,1.0,U,"4200 PARK AVENUE,BRIDGEPORT,CT",41.1772241,-73.2005768
071542,240 INDIAN RIVER ROAD,ORANGE,CT,6477.0,9.0,U,"240 INDIAN RIVER ROAD,ORANGE,CT",41.259732,-73.0022
071543,135 SOUTH ROAD,FARMINGTON,CT,6032.0,3.0,U,"135 SOUTH ROAD,FARMINGTON,CT",41.7225239,-72.7889325
071544,"753 BOSTON POST ROAD, SUITE 200",GUILFORD,CT,6437.0,9.0,U,"753 BOSTON POST ROAD, SUITE 200,GUILFORD,CT",0.0,0.0
071545,27 GOVERNOR STREET,RIDGEFIELD,CT,6877.0,1.0,U,"27 GOVERNOR STREET,RIDGEFIELD,CT",41.28100131808493,-73.49202835914566
071800,471 BARNUM AVENUE,BRIDGEPORT,CT,6608.0,1.0,U,"471 BARNUM AVENUE,BRIDGEPORT,CT",41.18717428822703,-73.18015002060214
071801,361 BIRD STREET,BRIDGEPORT,CT,6605.0,1.0,U,"361 BIRD STREET,BRIDGEPORT,CT",41.16373051588911,-73.21503719394528
071802,635 MAIN STREET,MIDDLETOWN,CT,6457.0,7.0,U,"635 MAIN STREET,MIDDLETOWN,CT",41.56322656164406,-72.65159660394532
071803,231 BROAD STREET,DANIELSON,CT,6239.0,15.0,U,"231 BROAD STREET,DANIELSON,CT",41.80545263636364,-71.87998063636364
071804,"503 WINDSOR AVENUE, UNIT 511",WINDSOR,CT,6095.0,3.0,U,"503 WINDSOR AVENUE, UNIT 511,WINDSOR,CT",0.0,0.0
071805,339 EASTERN STREET,NEW HAVEN,CT,6513.0,9.0,U,"339 EASTERN STREET,NEW HAVEN,CT",41.315802,-72.87281
071806,181 MITCHELL DRIVE,NEW HAVEN,CT,6511.0,9.0,U,"181 MITCHELL DRIVE,NEW HAVEN,CT",41.32451192493257,-72.9094345743393
071807,164 GRAND AVENUE,NEW HAVEN,CT,6513.0,9.0,U,"164 GRAND AVENUE,NEW HAVEN,CT",41.3087185,-72.89331594622317
071808,165 MILLER STREET,MERIDEN,CT,6450.0,9.0,U,"165 MILLER STREET,MERIDEN,CT",41.537452466666664,-72.79464653333334
071809,40 MANSFIELD AVENUE,WILLIMANTIC,CT,6226.0,15.0,U,"40 MANSFIELD AVENUE,WILLIMANTIC,CT",41.71537075,-72.22565020049994
071810,982 EAST MAIN STREET,BRIDGEPORT,CT,6608.0,1.0,U,"982 EAST MAIN STREET,BRIDGEPORT,CT",41.18797609268306,-73.18061324626588
071811,727 HONEYSPOT RD,STRATFORD,CT,6615.0,1.0,U,"727 HONEYSPOT RD,STRATFORD,CT",41.17557290315538,-73.1470936360389
071812,790 CENTRAL AVENUE,BRIDGEPORT,CT,6607.0,1.0,U,"790 CENTRAL AVENUE,BRIDGEPORT,CT",41.177144741123605,-73.16516281545329
071813,330 WASHINGTON ST,NORWICH,CT,6360.0,11.0,U,"330 WASHINGTON ST,NORWICH,CT",41.544057458411416,-72.08705102260582
071814,727 HONEYSPOT ROAD,STRATFORD,CT,6497.0,1.0,U,"727 HONEYSPOT ROAD,STRATFORD,CT",41.17557290315538,-73.1470936360389
071817,374 GRAND AVENUE,NEW HAVEN,CT,6513.0,9.0,U,"374 GRAND AVENUE,NEW HAVEN,CT",41.3083178,-72.9019301
071818,42 REYNOLDS STREET,DANIELSON,CT,6239.0,15.0,U,"42 REYNOLDS STREET,DANIELSON,CT",41.8073060863795,-71.87888453533107
071819,21 GRAND STREET,HARTFORD,CT,6106.0,3.0,U,"21 GRAND STREET,HARTFORD,CT",41.759322,-72.685553
071820,120 CONNECTICUT AVENUE,NORWALK,CT,6854.0,1.0,U,"120 CONNECTICUT AVENUE,NORWALK,CT",41.1061082,-73.4282222
071821,94 CONNECTICUT BLVD,E HARTFORD,CT,6108.0,3.0,U,"94 CONNECTICUT BLVD,E HARTFORD,CT",41.7695,-72.64798137347275
071822,805 ATLANTIC STREET,STAMFORD,CT,6902.0,1.0,U,"805 ATLANTIC STREET,STAMFORD,CT",41.0433455,-73.5419128
071823,245 SELLECK STREET,STAMFORD,CT,6902.0,1.0,U,"245 SELLECK STREET,STAMFORD,CT",41.04153485,-73.5575119216486
071824,232 NORTH ELM STREET,WATERBURY,CT,6702.0,9.0,U,"232 NORTH ELM STREET,WATERBURY,CT",41.558487673469386,-73.03543322448981
071825,400-428 COLUMBUS AVE,NEW HAVEN,CT,6519.0,9.0,U,"400-428 COLUMBUS AVE,NEW HAVEN,CT",0.0,0.0
071826,80 PHOENIX AVENUE,WATERBURY,CT,6702.0,9.0,U,"80 PHOENIX AVENUE,WATERBURY,CT",41.55629978807464,-73.03941184680077
071827,1302 SOUTH MAIN STREET,WATERBURY,CT,6706.0,9.0,U,"1302 SOUTH MAIN STREET,WATERBURY,CT",41.538716682094574,-73.0361753237955
071828,510 CLINTON AVENUE,BRIDGEPORT,CT,6605.0,1.0,U,"510 CLINTON AVENUE,BRIDGEPORT,CT",41.17480113860833,-73.20996641331548
071829,743 SOUTH AVENUE,BRIDGEPORT,CT,6604.0,1.0,U,"743 SOUTH AVENUE,BRIDGEPORT,CT",41.166956041472965,-73.1994936865882
071834,459 MIGEON AVE,TORRINGTON,CT,6790.0,5.0,R,"459 MIGEON AVE,TORRINGTON,CT",41.8117219329927,-73.13254284877145
071835,114 BENEDICT ST,WATERBURY,CT,6706.0,9.0,U,"114 BENEDICT ST,WATERBURY,CT",41.54918594149163,-73.0407985077009
071836,95 THOMASTON AVE,WATERBURY,CT,6702.0,9.0,U,"95 THOMASTON AVE,WATERBURY,CT",41.5600782467238,-73.05311944811974
071837,1351 WASHINGTON BLVD,STAMFORD,CT,6902.0,1.0,U,"1351 WASHINGTON BLVD,STAMFORD,CT",41.0582018,-73.5425778
071838,968 FAIRFIELD AVE,BRIDGEPORT,CT,6605.0,1.0,U,"968 FAIRFIELD AVE,BRIDGEPORT,CT",41.17439514285714,-73.20310428571429
071839,ONE SHAWS COVE,NEW LONDON,CT,6320.0,11.0,U,"ONE SHAWS COVE,NEW LONDON,CT",41.3494045,-72.10317
071840,ONE WASHINGTON SQUARE,NEW BRITAIN,CT,6051.0,3.0,U,"ONE WASHINGTON SQUARE,NEW BRITAIN,CT",0.0,0.0
071841,134 STATE ST,MERIDEN,CT,6450.0,9.0,U,"134 STATE ST,MERIDEN,CT",41.54201645609315,-72.79729115843577
071842,114 EAST MAIN STREET,CLINTON,CT,6413.0,7.0,U,"114 EAST MAIN STREET,CLINTON,CT",39.2934018,-83.9878411
071843,49 DAT ST UNIT A,NORWALK,CT,6854.0,1.0,U,"49 DAT ST UNIT A,NORWALK,CT",0.0,0.0
071844,333 LONG HILL RD,GROTON,CT,6340.0,11.0,U,"333 LONG HILL RD,GROTON,CT",41.35716104682982,-72.06201016710128
071845,3 PROSPECT STREET,VERNON,CT,6066.0,13.0,U,"3 PROSPECT STREET,VERNON,CT",40.3999965,-82.487503
071846,150 NORTH MAIN STREET,MANCHESTER,CT,6042.0,3.0,U,"150 NORTH MAIN STREET,MANCHESTER,CT",41.79484174900881,-72.52584323025468
071847,34 HUYSHOPE AVENUE,HARTFORD,CT,6106.0,3.0,U,"34 HUYSHOPE AVENUE,HARTFORD,CT",41.757215164403874,-72.66604447540269
071848,10 WOODLAND STREET,HARTFORD,CT,6105.0,3.0,U,"10 WOODLAND STREET,HARTFORD,CT",41.768020449999995,-72.70169016835831
071849,8 DELAY STREET,DANBURY,CT,6810.0,1.0,U,"8 DELAY STREET,DANBURY,CT",41.39568670635675,-73.45143923814052
071850,5 N MAIN STREET,ENFIELD,CT,6082.0,3.0,U,"5 N MAIN STREET,ENFIELD,CT",41.999140462730054,-72.600228929713
071851,57 NORTH STREET,DANBURY,CT,6810.0,1.0,U,"57 NORTH STREET,DANBURY,CT",41.4067714,-73.4571779
071852,282 WASHINGTON ST,HARTFORD,CT,6106.0,3.0,U,"282 WASHINGTON ST,HARTFORD,CT",41.753699499999996,-72.68163738861489
071853,574 PARK ST,HARTFORD,CT,6106.0,3.0,U,"574 PARK ST,HARTFORD,CT",41.75793983235384,-72.68679711738285
071854,27 CHESTNUT ST,HARTFORD,CT,6120.0,3.0,U,"27 CHESTNUT ST,HARTFORD,CT",41.773046201209624,-72.68094816328778
071855,500 BROOKFIELD ST,HARTFORD,CT,6114.0,3.0,U,"500 BROOKFIELD ST,HARTFORD,CT",41.740909070929,-72.70693058824709
071856,75 MAIN STREET,HARTFORD,CT,6105.0,3.0,U,"75 MAIN STREET,HARTFORD,CT",41.75607356147161,-72.67621604977994
071857,401 NEW BRITAIN AVE,HARTFORD,CT,6106.0,3.0,U,"401 NEW BRITAIN AVE,HARTFORD,CT",41.740072,-72.696042
071858,135 BROAD STREET,HARTFORD,CT,6105.0,3.0,U,"135 BROAD STREET,HARTFORD,CT",41.767939285714284,-72.68624802040817
071859,437 SHELDON ST,HARTFORD,CT,6106.0,3.0,U,"437 SHELDON ST,HARTFORD,CT",41.75902369159344,-72.66679357518557
071860,40 MANSFIELD AVENUE,WILLIMANTIC,CT,6226.0,15.0,U,"40 MANSFIELD AVENUE,WILLIMANTIC,CT",41.71537075,-72.22565020049994
071861,141 FRANKLIN ST,STAMFORD,CT,6901.0,1.0,U,"141 FRANKLIN ST,STAMFORD,CT",41.0599357,-73.5418662
071862,59 NORTH MAIN ST,BRISTOL,CT,6010.0,3.0,U,"59 NORTH MAIN ST,BRISTOL,CT",41.7026021,-71.15491293392519
071863,37 KENNEDY DRIVE,EAST PUTNAM,CT,6260.0,15.0,U,"37 KENNEDY DRIVE,EAST PUTNAM,CT",41.9052998157623,-71.90376876790138
071865,232 CEDAR ST,NEW HAVEN,CT,6519.0,9.0,U,"232 CEDAR ST,NEW HAVEN,CT",41.29910085,-72.9329174268436
071866,226 DIXWELL AVE,NEW HAVEN,CT,6511.0,9.0,U,"226 DIXWELL AVE,NEW HAVEN,CT",41.3191948,-72.9342764
071867,62 GRANT STREET,NEW HAVEN,CT,6519.0,9.0,U,"62 GRANT STREET,NEW HAVEN,CT",41.28868266971739,-72.9370267998447
071868,911 STATE STREET,NEW HAVEN,CT,6511.0,9.0,U,"911 STATE STREET,NEW HAVEN,CT",41.31453342105263,-72.91128405263159
071869,121 WAKELEE AVE,ANSONIA,CT,6401.0,9.0,U,"121 WAKELEE AVE,ANSONIA,CT",41.34056024168181,-73.09047917244605
071870,250 BRANDEGEE AVENUE,GROTON,CT,6340.0,11.0,U,"250 BRANDEGEE AVENUE,GROTON,CT",41.339053899999996,-72.0667892816223
071871,78 HUNTSBROOK ROAD,QUAKER HILL,CT,6375.0,11.0,U,"78 HUNTSBROOK ROAD,QUAKER HILL,CT",0.0,0.0
071872,47 TOWN STREET,NORWICH,CT,6360.0,11.0,U,"47 TOWN STREET,NORWICH,CT",41.5471395904631,-72.09230680055464
071873,226 E MAIN ST,JEWETT CITY,CT,6351.0,11.0,U,"226 E MAIN ST,JEWETT CITY,CT",41.61139544790892,-71.9730366603975
071874,400 BAYONET STREET,NEW LONDON,CT,6320.0,11.0,U,"400 BAYONET STREET,NEW LONDON,CT",41.37161218599747,-72.11559894100434
071875,212 UPTON ROAD,COLCHESTER,CT,6415.0,11.0,U,"212 UPTON ROAD,COLCHESTER,CT",41.5809486294393,-72.35357238064172
071876,88 EAST ALBERT STREET,TORRINGTON,CT,6790.0,5.0,R,"88 EAST ALBERT STREET,TORRINGTON,CT",41.795798,-73.117771
071877,10 CENTER STREET,WINSTED,CT,6098.0,5.0,R,"10 CENTER STREET,WINSTED,CT",41.92183058333333,-73.070386
071878,100 CONNECTICUT BOULEVARD,E HARTFORD,CT,6108.0,3.0,U,"100 CONNECTICUT BOULEVARD,E HARTFORD,CT",41.7695,-72.64806696731085
071879,82-88 GEORGE STREET,BRIDGEPORT,CT,6604.0,1.0,U,"82-88 GEORGE STREET,BRIDGEPORT,CT",41.186822408163266,-73.1948143265306
071880,64 BLACK ROCK AVENUE,BRIDGEPORT,CT,6605.0,1.0,U,"64 BLACK ROCK AVENUE,BRIDGEPORT,CT",41.17120679909274,-73.19720913471517
071881,46 NORTH PLAIN INDUSTRIAL ROAD,WALLINGFORD,CT,6492.0,9.0,U,"46 NORTH PLAIN INDUSTRIAL ROAD,WALLINGFORD,CT",0.0,0.0
071882,42 SAINT CASIMIR DRIVE,MERIDEN,CT,6450.0,9.0,U,"42 SAINT CASIMIR DRIVE,MERIDEN,CT",0.0,0.0
071883,594 BURRITT STREET,NEW BRITAIN,CT,6053.0,3.0,U,"594 BURRITT STREET,NEW BRITAIN,CT",41.680822576613465,-72.79369650450667
071884,780 SUMMER STREET,STAMFORD,CT,6902.0,1.0,U,"780 SUMMER STREET,STAMFORD,CT",41.0586345,-73.5405935
071885,1071 EAST MAIN STREET,BRIDGEPORT,CT,6608.0,1.0,U,"1071 EAST MAIN STREET,BRIDGEPORT,CT",46.2004462,-59.9833894
071886,1309 SOUTH MAIN STREET,WATERBURY,CT,6706.0,9.0,U,"1309 SOUTH MAIN STREET,WATERBURY,CT",41.538884280416475,-73.03601492414555
071887,241-249 ARCH STREET,NEW BRITAIN,CT,6050.0,3.0,U,"241-249 ARCH STREET,NEW BRITAIN,CT",41.662415287443956,-72.78287523810842
071888,HOWELL CHENEY TECHNICAL HIGH,MANCHESTER,CT,6040.0,3.0,U,"HOWELL CHENEY TECHNICAL HIGH,MANCHESTER,CT",0.0,0.0
071889,8 WOODLAND PLACE,STAMFORD,CT,6902.0,1.0,U,"8 WOODLAND PLACE,STAMFORD,CT",41.042443846607036,-73.53767530874974
071890,138 STILLWATER AVENUE,STAMFORD,CT,6901.0,1.0,U,"138 STILLWATER AVENUE,STAMFORD,CT",41.05193080070095,-73.55171834281808
071891,597 PACIFIC STREET,STAMFORD,CT,6902.0,1.0,U,"597 PACIFIC STREET,STAMFORD,CT",41.0448575,-73.5379769
071892,112 BOW LANE,MIDDLETOWN,CT,6457.0,7.0,U,"112 BOW LANE,MIDDLETOWN,CT",41.54837205472271,-72.62562713551178
071893,51 NORTH ELM STREET,WATERBURY,CT,6702.0,9.0,U,"51 NORTH ELM STREET,WATERBURY,CT",41.55602777708495,-73.03657724421419
071894,120-122 PLAINFIELD ROAD,MOOSUP,CT,6354.0,15.0,U,"120-122 PLAINFIELD ROAD,MOOSUP,CT",41.710177,-71.897148
